dataset,batch_size,layer,top-n,precision,recall,f1
ml-1m,128,10,15,0.7788416467638323,0.9230132450331126,0.8328677447396012
ml-1m,128,10,20,0.7904093825603292,0.9552980132450332,0.8518857708354143
ml-1m,128,10,25,0.7912963236943132,0.9660596026490066,0.8570192033264413
ml-1m,128,10,30,0.7923656467030404,0.9751655629139072,0.8616311884125994
ml-1m,128,10,35,0.7948108115316295,0.9817880794701986,0.8664639704641521
ml-1m,128,10,5,0.7042218543046358,0.7789735099337748,0.7305713234521182
ml-1m,128,10,10,0.7650038105750027,0.8783112582781457,0.8067451639211373
ml-1m,128,10,15,0.7843954013242093,0.9188741721854304,0.8349150446670713
ml-1m,128,10,20,0.7849757899925898,0.9428807947019868,0.8444903107650674
ml-1m,128,10,25,0.7911122495198897,0.9627483443708608,0.8555441130671742
ml-1m,128,10,30,0.7889937725140399,0.9677152317880796,0.8565875872453295
ml-1m,128,10,35,0.7886901982821313,0.9710264900662252,0.8584840357093381
ml-1m,128,10,5,0.6928118101545254,0.7839403973509934,0.7250256228319142
ml-1m,128,10,10,0.7664787658992956,0.8923841059602649,0.8122805255252383
ml-1m,128,10,15,0.7797314187835711,0.929635761589404,0.8350454796504383
ml-1m,128,10,20,0.7835203085900834,0.9470198675496688,0.8443734915964749
ml-1m,128,10,25,0.780967227095024,0.956953642384106,0.8472820844850741
ml-1m,128,10,30,0.783161188180892,0.968543046357616,0.8531641443796865
ml-1m,128,10,35,0.7848167191559108,0.9751655629139072,0.8571444232309294
ml-1m,128,10,5,0.6666804635761588,0.7557947019867549,0.6980001051193104
ml-1m,128,10,10,0.7341864422369391,0.8667218543046358,0.7823311936860289
ml-1m,128,10,15,0.7659511455248209,0.9230132450331126,0.8237507609793498
ml-1m,128,10,20,0.7728837857136621,0.945364238410596,0.8371143692190389
ml-1m,128,10,25,0.7752130335482577,0.9602649006622516,0.8451217669494028
ml-1m,128,10,30,0.7802041372178006,0.9710264900662252,0.8528682454266056
ml-1m,128,10,35,0.7814230002904851,0.9759933774834436,0.8560951579806876
ml-1m,128,10,5,0.6860651214128035,0.7756622516556292,0.7171567854514874
ml-1m,128,10,10,0.751790313255545,0.8849337748344371,0.8002336867342865
ml-1m,128,10,15,0.7732802127048816,0.9254966887417221,0.8292121491050338
ml-1m,128,10,20,0.7824591593605059,0.949503311258278,0.8444476948090491
ml-1m,128,10,25,0.7818652258815927,0.961092715231788,0.848712831532779
ml-1m,128,10,30,0.7852230294484774,0.9751655629139072,0.8562408785101919
ml-1m,128,10,35,0.7866183114389462,0.9801324503311258,0.859646791512976
ml-1m,64,1,5,0.566583885209713,0.6291390728476821,0.588787054556922
ml-1m,64,1,10,0.6699523021128981,0.7673841059602649,0.7057486759957261
ml-1m,64,1,15,0.7053548939103575,0.8294701986754967,0.7518171374283372
ml-1m,64,1,20,0.7289207596119848,0.8683774834437086,0.7812526952779172
ml-1m,64,1,25,0.7478093681271172,0.8981788079470199,0.8047014701105047
ml-1m,64,1,30,0.7500379619188612,0.9097682119205298,0.8104425145413363
ml-1m,64,1,35,0.7565379057439752,0.9263245033112584,0.8205206277900307
ml-1m,64,1,5,0.5808774834437086,0.6448675496688742,0.6029269157994324
ml-1m,64,1,10,0.6576306764427626,0.7640728476821192,0.6955523196814485
ml-1m,64,1,15,0.694938445476525,0.8236754966887417,0.7415271455127911
ml-1m,64,1,20,0.7208596388709492,0.8634105960264901,0.7736153916107639
ml-1m,64,1,25,0.7346505135904243,0.8915562913907285,0.7929231057933609
ml-1m,64,1,30,0.749540764077748,0.918046357615894,0.8123512984626012
ml-1m,64,1,35,0.7521620730259729,0.9304635761589404,0.8191964241559468
ml-1m,64,1,5,0.5929221854304636,0.6622516556291391,0.6166022810890361
ml-1m,64,1,10,0.6748166982024597,0.7855960264900662,0.7141109226299163
ml-1m,64,1,15,0.7099652417119305,0.8385761589403974,0.7562929402363612
ml-1m,64,1,20,0.7334977185402561,0.8799668874172185,0.7873294561434642
ml-1m,64,1,25,0.7427415085616826,0.8990066225165563,0.8011688863198528
ml-1m,64,1,30,0.7486222690704649,0.9172185430463576,0.8114919076750966
ml-1m,64,1,35,0.7531329939146312,0.9304635761589404,0.8195855315038962
ml-1m,64,1,5,0.5609133554083885,0.6274834437086093,0.5844147482392515
ml-1m,64,1,10,0.6416206769683591,0.7466887417218543,0.6793060940419623
ml-1m,64,1,15,0.6806813564470849,0.8087748344370861,0.7273768502068326
ml-1m,64,1,20,0.7122030521188034,0.8617549668874173,0.7665442354208926
ml-1m,64,1,25,0.7262072163704304,0.8915562913907285,0.7862605466127023
ml-1m,64,1,30,0.737582364557212,0.9122516556291392,0.8017701184874289
ml-1m,64,1,35,0.748957372757148,0.9312913907284768,0.8165585273006171
ml-1m,64,1,5,0.5564431567328918,0.6225165562913907,0.5790628613476294
ml-1m,64,1,10,0.6491666009670976,0.75,0.6855941312035104
ml-1m,64,1,15,0.6927258333094426,0.8236754966887417,0.7394742043704311
ml-1m,64,1,20,0.7173060346947218,0.8658940397350994,0.7708918026957587
ml-1m,64,1,25,0.7410081042711202,0.9056291390728476,0.8005656775192712
ml-1m,64,1,30,0.7523171794436007,0.9230132450331126,0.8149181759232426
ml-1m,64,1,35,0.7603162379051035,0.9387417218543046,0.8264035854407658
ml-1m,64,1,5,0.5766694260485651,0.6473509933774835,0.6015360559234731
ml-1m,64,1,10,0.6745591558919373,0.7839403973509934,0.71413238373288
ml-1m,64,1,15,0.7093538566841547,0.8410596026490066,0.7580752840931363
ml-1m,64,1,20,0.7316779664790475,0.8791390728476821,0.7872261111437101
ml-1m,64,1,25,0.7416889325287592,0.8998344370860927,0.8012034754327539
ml-1m,64,1,30,0.7489160978153433,0.9172185430463576,0.8125934328197165
ml-1m,64,1,35,0.7504061377821172,0.9288079470198676,0.8177703503175218
ml-1m,64,1,5,0.5828918322295805,0.6506622516556292,0.6065114842846631
ml-1m,64,1,10,0.6674652449279933,0.7798013245033113,0.7076168391511279
ml-1m,64,1,15,0.7072956155323704,0.8402317880794702,0.7554130387118005
ml-1m,64,1,20,0.7211401682144973,0.8716887417218543,0.7766082724814029
ml-1m,64,1,25,0.7356729549962127,0.8915562913907285,0.7942702968521168
ml-1m,64,1,30,0.7493496052982123,0.9155629139072848,0.8124241093135097
ml-1m,64,1,35,0.7578956705617886,0.9329470198675496,0.8247230346640642
ml-1m,64,1,5,0.575,0.6407284768211919,0.5976177336276673
ml-1m,64,1,10,0.6627135235992853,0.7673841059602649,0.7003385978896252
ml-1m,64,1,15,0.7101724342618382,0.8344370860927153,0.7556315880730397
ml-1m,64,1,20,0.7267982994357922,0.8634105960264901,0.7771816673900184
ml-1m,64,1,25,0.7388327752232847,0.8890728476821192,0.7945532191976608
ml-1m,64,1,30,0.7431934591141388,0.906456953642384,0.8034371566219546
ml-1m,64,1,35,0.7489678141905426,0.9238410596026492,0.8135553476246987
ml-1m,64,1,5,0.5764348785871964,0.6440397350993378,0.5998856827499212
ml-1m,64,1,10,0.661031614632608,0.7632450331125827,0.698316060411828
ml-1m,64,1,15,0.7008386641871741,0.8286423841059603,0.7470565806868037
ml-1m,64,1,20,0.7276338137269774,0.8683774834437086,0.7792355673504066
ml-1m,64,1,25,0.73499589822097,0.8932119205298014,0.7930824510201976
ml-1m,64,1,30,0.7483546282954893,0.918046357615894,0.8109888418025075
ml-1m,64,1,35,0.7545190246007464,0.9304635761589404,0.8200005979948802
ml-1m,64,1,5,0.5879966887417218,0.6564569536423841,0.6118528592452434
ml-1m,64,1,10,0.6862638626090612,0.7855960264900662,0.7216607797340862
ml-1m,64,1,15,0.7265647386094406,0.8559602649006622,0.7731065631776003
ml-1m,64,1,20,0.7439388927933115,0.8932119205298014,0.7982452518373846
ml-1m,64,1,25,0.7527944771779033,0.9147350993377484,0.8128524092782927
ml-1m,64,1,30,0.7586034668262328,0.9296357615894041,0.8219085379315783
ml-1m,64,1,35,0.755491650690521,0.9420529801324504,0.8249267119222999
ml-1m,64,2,5,0.513203642384106,0.5745033112582781,0.5342097655839377
ml-1m,64,2,10,0.6197006727635866,0.7160596026490066,0.6543872315517232
ml-1m,64,2,15,0.6743003914775437,0.7922185430463576,0.7174064789178634
ml-1m,64,2,20,0.7015019396133179,0.8344370860927153,0.7506199080820335
ml-1m,64,2,25,0.7185297978797545,0.8642384105960265,0.7729571120164838
ml-1m,64,2,30,0.7434703563100256,0.8965231788079471,0.8013560063222576
ml-1m,64,2,35,0.7515647473366421,0.9147350993377484,0.813443995234479
ml-1m,64,2,5,0.4979304635761589,0.5447019867549668,0.5143192210659098
ml-1m,64,2,10,0.614338273940923,0.7036423841059603,0.6465496485767049
ml-1m,64,2,15,0.6592285818486149,0.7756622516556292,0.7020646908342563
ml-1m,64,2,20,0.6891199089509373,0.8211920529801324,0.7378833967903509
ml-1m,64,2,25,0.7149384850123348,0.8625827814569537,0.7697172620596109
ml-1m,64,2,30,0.7272927390234695,0.8841059602649006,0.7860015414612106
ml-1m,64,2,35,0.7373971202808063,0.9048013245033112,0.8003530695295523
ml-1m,64,2,5,0.48810706401766,0.5422185430463576,0.5063853411121624
ml-1m,64,2,10,0.5986978345422054,0.6928807947019867,0.6316131870866304
ml-1m,64,2,15,0.6605964675501098,0.777317880794702,0.702487590047979
ml-1m,64,2,20,0.6858326399339741,0.8187086092715232,0.7348130438693911
ml-1m,64,2,25,0.7096202961343192,0.8559602649006622,0.7635679652515036
ml-1m,64,2,30,0.7256748754576761,0.8849337748344371,0.7848486819918494
ml-1m,64,2,35,0.7346160420575061,0.9031456953642384,0.7975691264043822
ml-1m,64,2,5,0.5742273730684326,0.6357615894039735,0.5949109113844213
ml-1m,64,2,10,0.6695669741406496,0.7673841059602649,0.7043690381307377
ml-1m,64,2,15,0.7067579954997173,0.8269867549668874,0.7510691086783291
ml-1m,64,2,20,0.7358853586498748,0.8716887417218543,0.7861686574620347
ml-1m,64,2,25,0.7460438466972327,0.8956953642384106,0.8016923743004442
ml-1m,64,2,30,0.7538500617552787,0.9147350993377484,0.814449199231178
ml-1m,64,2,35,0.759766885399843,0.9304635761589404,0.8242024056916262
ml-1m,64,2,5,0.496771523178808,0.5480132450331126,0.5140741616734994
ml-1m,64,2,10,0.6005939241038578,0.6895695364238411,0.6319022522677081
ml-1m,64,2,15,0.6594731542372271,0.7756622516556292,0.7019552036657506
ml-1m,64,2,20,0.6911509157971724,0.8187086092715232,0.7385986407900009
ml-1m,64,2,25,0.7096535660578857,0.8551324503311258,0.7637428514033889
ml-1m,64,2,30,0.7271611047396039,0.8857615894039735,0.7867184400841812
ml-1m,64,2,35,0.7328474399231523,0.9014900662251656,0.7965966789898087
ml-1m,64,2,5,0.4940397350993377,0.5471854304635762,0.5120584988962472
ml-1m,64,2,10,0.6023073688636603,0.6912251655629139,0.6343205096260706
ml-1m,64,2,15,0.6674543769328538,0.7839403973509934,0.7093966694702902
ml-1m,64,2,20,0.6979247740502368,0.8286423841059603,0.7456040098826374
ml-1m,64,2,25,0.7275223327569785,0.8675496688741722,0.7796233702080545
ml-1m,64,2,30,0.7394626552962682,0.8899006622516556,0.7955584627984897
ml-1m,64,2,35,0.7510595559841207,0.9105960264900662,0.8108297432962496
ml-1m,64,2,5,0.4758967991169978,0.5165562913907285,0.4903250814674656
ml-1m,64,2,10,0.5982471354987912,0.6812913907284768,0.6276073136111605
ml-1m,64,2,15,0.6570520952557376,0.7665562913907285,0.6970386615185246
ml-1m,64,2,20,0.6914196948654731,0.8195364238410596,0.7384413204463804
ml-1m,64,2,25,0.7190654449292361,0.8634105960264901,0.7718676570561577
ml-1m,64,2,30,0.7318650926544964,0.8841059602649006,0.7881843213622179
ml-1m,64,2,35,0.7435131538657602,0.9048013245033112,0.8034435622379912
ml-1m,64,2,5,0.4828918322295806,0.5264900662251656,0.4984396352359929
ml-1m,64,2,10,0.6102609586881109,0.6928807947019867,0.6401768710046983
ml-1m,64,2,15,0.6593432436768529,0.7682119205298014,0.6986850333516867
ml-1m,64,2,20,0.6972817684609749,0.8187086092715232,0.7422069879929342
ml-1m,64,2,25,0.7200838679799331,0.8551324503311258,0.7705886859255999
ml-1m,64,2,30,0.7345235030931495,0.8774834437086093,0.7888161720339004
ml-1m,64,2,35,0.7438850705886443,0.8940397350993378,0.8010590933773919
ml-1m,64,2,5,0.4797185430463576,0.5322847682119205,0.4975139283086304
ml-1m,64,2,10,0.5925808761694524,0.6854304635761589,0.6251583140206841
ml-1m,64,2,15,0.6513030246060046,0.7731788079470199,0.6951853844315622
ml-1m,64,2,20,0.6908275607438054,0.8269867549668874,0.7405231511457595
ml-1m,64,2,25,0.7148730209598287,0.8683774834437086,0.7707310929234867
ml-1m,64,2,30,0.7301840188073138,0.8923841059602649,0.7896858626025299
ml-1m,64,2,35,0.7387011015992352,0.9122516556291392,0.8028495149220437
ml-1m,64,2,5,0.5375551876379691,0.5968543046357616,0.5578254756648797
ml-1m,64,2,10,0.6463779827604331,0.7334437086092715,0.6778375647767396
ml-1m,64,2,15,0.6970407696608028,0.8129139072847682,0.7389811022289913
ml-1m,64,2,20,0.7187946644912462,0.8509933774834437,0.7670133963386452
ml-1m,64,2,25,0.7321459451143459,0.8791390728476821,0.7856757986177193
ml-1m,64,2,30,0.7445010498534831,0.902317880794702,0.8033765496446051
ml-1m,64,2,35,0.7503258287283349,0.918046357615894,0.8132573113010871
ml-1m,64,3,5,0.5302014348785872,0.5736754966887417,0.5454476768632397
ml-1m,64,3,10,0.6328497845054136,0.7201986754966887,0.6637915809626463
ml-1m,64,3,15,0.6851314639187156,0.7947019867549668,0.7252657503083485
ml-1m,64,3,20,0.7200300065822807,0.847682119205298,0.7669321794517998
ml-1m,64,3,25,0.7488167415271358,0.8874172185430463,0.8001263723465902
ml-1m,64,3,30,0.7588525450632038,0.9072847682119204,0.8139608454485425
ml-1m,64,3,35,0.7736087087740219,0.9263245033112584,0.8308116254081404
ml-1m,64,3,5,0.5739514348785872,0.6200331125827815,0.5896989645747924
ml-1m,64,3,10,0.6872969883317565,0.7740066225165563,0.7180958637680979
ml-1m,64,3,15,0.7317254558355551,0.8394039735099338,0.771455813261912
ml-1m,64,3,20,0.7583324830929487,0.8758278145695364,0.8030045686889677
ml-1m,64,3,25,0.7712207683047806,0.902317880794702,0.8216362613882129
ml-1m,64,3,30,0.7735105930259258,0.9172185430463576,0.8287264074097572
ml-1m,64,3,35,0.7866234333991334,0.9354304635761588,0.8439765250215457
ml-1m,64,3,5,0.4432809050772627,0.4809602649006622,0.4559339850730579
ml-1m,64,3,10,0.5731958898349627,0.6440397350993378,0.5986844921914017
ml-1m,64,3,15,0.6386579893616318,0.7309602649006622,0.6727941015468097
ml-1m,64,3,20,0.6855868209334138,0.7988410596026491,0.7273329200438327
ml-1m,64,3,25,0.7208298433266264,0.8468543046357616,0.7677252318720321
ml-1m,64,3,30,0.7381202938095117,0.8774834437086093,0.7900209111550636
ml-1m,64,3,35,0.7519642065480291,0.8973509933774835,0.8066998267688071
ml-1m,64,3,5,0.5134243929359824,0.5538079470198676,0.5271148691264584
ml-1m,64,3,10,0.6287491459056029,0.7003311258278145,0.6545586595912852
ml-1m,64,3,15,0.6929102331627166,0.7831125827814569,0.7258101408669742
ml-1m,64,3,20,0.7307552777185373,0.8344370860927153,0.7689297561131979
ml-1m,64,3,25,0.7531991969410918,0.8700331125827815,0.7969154374183112
ml-1m,64,3,30,0.7671494877559351,0.8932119205298014,0.8148101410178342
ml-1m,64,3,35,0.7751581008863451,0.9114238410596026,0.8268754772538837
ml-1m,64,3,5,0.4914873068432672,0.5347682119205298,0.5064457847156522
ml-1m,64,3,10,0.6082124461263535,0.6829470198675497,0.6349719686883691
ml-1m,64,3,15,0.6730938211898477,0.7723509933774835,0.7091112503509415
ml-1m,64,3,20,0.7119768090266304,0.8269867549668874,0.754265780848006
ml-1m,64,3,25,0.7383422349791924,0.8675496688741722,0.7864872809037103
ml-1m,64,3,30,0.7546012512774877,0.8915562913907285,0.8058108806943877
ml-1m,64,3,35,0.7619247277742497,0.913907284768212,0.8183741778590182
ml-1m,64,3,5,0.5382726269315673,0.5794701986754967,0.5525031535793125
ml-1m,64,3,10,0.6446004809208451,0.7168874172185431,0.6705010583213559
ml-1m,64,3,15,0.7080302860311138,0.8004966887417219,0.7419161890598845
ml-1m,64,3,20,0.7287885317972725,0.8360927152317881,0.7688148978231701
ml-1m,64,3,25,0.7482207045113487,0.8667218543046358,0.7928445193746866
ml-1m,64,3,30,0.7671911497081008,0.8948675496688742,0.8158158199844554
ml-1m,64,3,35,0.7805083296453472,0.913907284768212,0.8313832486540881
ml-1m,64,3,5,0.4307257174392936,0.466887417218543,0.4430075948701777
ml-1m,64,3,10,0.5845678282350467,0.6605960264900662,0.6106277376802308
ml-1m,64,3,15,0.6481477246998769,0.7491721854304636,0.6834483570851625
ml-1m,64,3,20,0.6848742767939544,0.8029801324503312,0.7274969345346113
ml-1m,64,3,25,0.7138049349949697,0.8427152317880795,0.7611233128793231
ml-1m,64,3,30,0.7308684212922288,0.8766556291390728,0.7850046495024621
ml-1m,64,3,35,0.7436032685176938,0.8940397350993378,0.8001891912610289
ml-1m,64,3,5,0.4617825607064017,0.5033112582781457,0.4761530274361401
ml-1m,64,3,10,0.6004687664248922,0.6821192052980133,0.6293759635258774
ml-1m,64,3,15,0.6676870820496648,0.7690397350993378,0.7044062715825018
ml-1m,64,3,20,0.7097494620716037,0.8245033112582781,0.7519436690354039
ml-1m,64,3,25,0.7297472525187275,0.8559602649006622,0.7770691430490649
ml-1m,64,3,30,0.7373021077717837,0.8741721854304636,0.7886874124437505
ml-1m,64,3,35,0.7495549255564382,0.8940397350993378,0.8041374049331487
ml-1m,64,3,5,0.4873344370860928,0.5306291390728477,0.5018001681908967
ml-1m,64,3,10,0.6139043282876064,0.6928807947019867,0.6417638394642192
ml-1m,64,3,15,0.6728418587483157,0.7706953642384106,0.7083775362156983
ml-1m,64,3,20,0.7092764564570173,0.8336092715231788,0.7542413790178644
ml-1m,64,3,25,0.7337351983155309,0.8683774834437086,0.7829357988643663
ml-1m,64,3,30,0.7472851674146003,0.8915562913907285,0.8001413272251694
ml-1m,64,3,35,0.7580906401740695,0.9097682119205298,0.8141803785745301
ml-1m,64,3,5,0.5625137969094922,0.6225165562913907,0.5827249553242931
ml-1m,64,3,10,0.666195600756859,0.7599337748344371,0.6997470723697965
ml-1m,64,3,15,0.7099826084511516,0.8253311258278145,0.7524403275335901
ml-1m,64,3,20,0.7354813478631984,0.8642384105960265,0.7838728208304359
ml-1m,64,3,25,0.7461891189066158,0.8882450331125827,0.7994769003945759
ml-1m,64,3,30,0.7602583500590052,0.9105960264900662,0.817116916244443
ml-1m,64,3,35,0.7722230977516191,0.9271523178807948,0.8311428580506256
ml-1m,64,4,5,0.566887417218543,0.6216887417218543,0.5861032271628298
ml-1m,64,4,10,0.6667142988541995,0.7764900662251656,0.7053979900980291
ml-1m,64,4,15,0.7145387012729729,0.8526490066225165,0.763954565438176
ml-1m,64,4,20,0.7397673807923203,0.8940397350993378,0.7954916062311022
ml-1m,64,4,25,0.7581197899102983,0.9271523178807948,0.8204163288755176
ml-1m,64,4,30,0.7667873410832724,0.941225165562914,0.8316813741705379
ml-1m,64,4,35,0.7736417637562962,0.9552980132450332,0.8419411678003295
ml-1m,64,4,5,0.647378587196468,0.7375827814569537,0.6792921528434773
ml-1m,64,4,10,0.7208484442342058,0.8692052980132451,0.7742565961553669
ml-1m,64,4,15,0.7452611635972564,0.9147350993377484,0.8067778278295626
ml-1m,64,4,20,0.7526699670167879,0.9354304635761588,0.8196344915484912
ml-1m,64,4,25,0.7546617571814158,0.9478476821192052,0.8257498060678969
ml-1m,64,4,30,0.7529834969341574,0.9561258278145696,0.8279299770872145
ml-1m,64,4,35,0.7491957667920127,0.9644039735099338,0.8283533126323928
ml-1m,64,4,5,0.6371550772626932,0.7152317880794702,0.6645833333333333
ml-1m,64,4,10,0.7165037317355197,0.8344370860927153,0.7588667083479788
ml-1m,64,4,15,0.7530285227098141,0.8865894039735099,0.8017540904085111
ml-1m,64,4,20,0.7760168390919844,0.9213576158940396,0.8304961784679451
ml-1m,64,4,25,0.7834964976797855,0.9420529801324504,0.8434242789317355
ml-1m,64,4,30,0.7914378204665427,0.9602649006622516,0.8555652954773355
ml-1m,64,4,35,0.7929884706437137,0.9693708609271524,0.8607702802629942
ml-1m,64,4,5,0.6366032008830022,0.7019867549668874,0.6596598076316619
ml-1m,64,4,10,0.7255111426469043,0.8327814569536424,0.7641876684714808
ml-1m,64,4,15,0.7607169022111074,0.8915562913907285,0.8088009710418195
ml-1m,64,4,20,0.7739642824485808,0.9271523178807948,0.8300912472535895
ml-1m,64,4,25,0.7729608742591167,0.9403973509933776,0.8349527484020735
ml-1m,64,4,30,0.7786879479586074,0.9552980132450332,0.8447102802805084
ml-1m,64,4,35,0.7799719751184058,0.9668874172185432,0.8501629715002277
ml-1m,64,4,5,0.6185430463576159,0.6870860927152318,0.6426199674130139
ml-1m,64,4,10,0.7091220566593083,0.8145695364238411,0.7478837794444022
ml-1m,64,4,15,0.7438968592114287,0.8716887417218543,0.7911040994940121
ml-1m,64,4,20,0.7615168220798513,0.9072847682119204,0.8160157985097832
ml-1m,64,4,25,0.7659396517296091,0.9263245033112584,0.8267351729829614
ml-1m,64,4,30,0.7733018715306351,0.941225165562914,0.8373381296998907
ml-1m,64,4,35,0.7756533211782128,0.9511589403973508,0.8427650231945322
ml-1m,64,4,5,0.6548289183222957,0.7301324503311258,0.681608062651109
ml-1m,64,4,10,0.7422494218437927,0.8518211920529801,0.7826483171518462
ml-1m,64,4,15,0.7756254530054199,0.9114238410596026,0.8255193493379055
ml-1m,64,4,20,0.7926277511455914,0.9445364238410596,0.8486060790805503
ml-1m,64,4,25,0.7910038170536595,0.956953642384106,0.8529437660708654
ml-1m,64,4,30,0.7928073546318347,0.9701986754966888,0.8594807955200846
ml-1m,64,4,35,0.7930378448234693,0.9784768211920528,0.8625442089404016
ml-1m,64,4,5,0.6062224061810154,0.7094370860927153,0.6411883738042679
ml-1m,64,4,10,0.6943462235887732,0.8443708609271523,0.7475384383202233
ml-1m,64,4,15,0.7322653638671851,0.9048013245033112,0.7943596264008308
ml-1m,64,4,20,0.7550679970362415,0.9379139072847682,0.8218878381526974
ml-1m,64,4,25,0.7598482879978643,0.9544701986754968,0.8314818386987602
ml-1m,64,4,30,0.7625446989297497,0.9619205298013244,0.8367647035044156
ml-1m,64,4,35,0.7607954859941889,0.9693708609271524,0.8387265446475991
ml-1m,64,4,5,0.6382726269315673,0.7193708609271523,0.6658625039419741
ml-1m,64,4,10,0.7089663486807527,0.8460264900662252,0.7570549839799732
ml-1m,64,4,15,0.7220693168126944,0.890728476821192,0.7828879758781586
ml-1m,64,4,20,0.7330666671230033,0.9188741721854304,0.8005160374033485
ml-1m,64,4,25,0.7373518965881599,0.9346026490066224,0.8092057315766179
ml-1m,64,4,30,0.7382305354803534,0.9428807947019868,0.8129564021977774
ml-1m,64,4,35,0.7369555778351725,0.9503311258278144,0.8150979059309582
ml-1m,64,4,5,0.5561534216335541,0.6365894039735099,0.5832991695574476
ml-1m,64,4,10,0.6432421423315463,0.7748344370860927,0.68843022531071
ml-1m,64,4,15,0.6730568686280607,0.8377483443708609,0.7307117262428636
ml-1m,64,4,20,0.6884001461835253,0.8783112582781457,0.7550445585178805
ml-1m,64,4,25,0.7012230496436137,0.9014900662251656,0.7722163080841224
ml-1m,64,4,30,0.7044305313973871,0.913907284768212,0.7797113282115216
ml-1m,64,4,35,0.7094299364786617,0.9238410596026492,0.7868018581676754
ml-1m,64,4,5,0.6851545253863135,0.765728476821192,0.7135577630610743
ml-1m,64,4,10,0.7591696888468412,0.8824503311258278,0.8034122601035905
ml-1m,64,4,15,0.7753130354744593,0.9279801324503312,0.8311857929732567
ml-1m,64,4,20,0.7868913909564602,0.949503311258278,0.8471040545971809
ml-1m,64,4,25,0.7908032866979505,0.9627483443708608,0.8550947075028938
ml-1m,64,4,30,0.7918993706760405,0.9710264900662252,0.8593333932369858
ml-1m,64,4,35,0.7898561097173754,0.9751655629139072,0.8601475599370176
ml-1m,64,5,5,0.6803118101545254,0.7690397350993378,0.7112615631241459
ml-1m,64,5,10,0.7575403395353727,0.8783112582781457,0.8012316615446805
ml-1m,64,5,15,0.7802596387240427,0.9246688741721856,0.8337659510363
ml-1m,64,5,20,0.7860201909491796,0.9470198675496688,0.8463714645336097
ml-1m,64,5,25,0.7880241905326881,0.9602649006622516,0.8532787605310351
ml-1m,64,5,30,0.7870313854681712,0.9677152317880796,0.85542303673137
ml-1m,64,5,35,0.7840260905357219,0.9735099337748344,0.8558617470040709
ml-1m,64,5,5,0.6733305739514349,0.7491721854304636,0.7001235151897404
ml-1m,64,5,10,0.7544974639966362,0.8692052980132451,0.7963138683576348
ml-1m,64,5,15,0.7806683888223623,0.9188741721854304,0.8315238163819954
ml-1m,64,5,20,0.7879665307278305,0.9437086092715232,0.8456534823797716
ml-1m,64,5,25,0.7904235776253932,0.9552980132450332,0.8523049489556572
ml-1m,64,5,30,0.7914821940102805,0.9668874172185432,0.8573222708046401
ml-1m,64,5,35,0.7912833214023088,0.9768211920529799,0.8609387203501441
ml-1m,64,5,5,0.7011451434878587,0.7822847682119205,0.7292376222011984
ml-1m,64,5,10,0.7527603673919899,0.8692052980132451,0.7946267668719127
ml-1m,64,5,15,0.7698570974647133,0.9155629139072848,0.8225458817750112
ml-1m,64,5,20,0.7737177199415208,0.9403973509933776,0.8349584509349974
ml-1m,64,5,25,0.778919939193265,0.9528145695364238,0.8435125536058078
ml-1m,64,5,30,0.7790687079669825,0.961092715231788,0.8470610005919902
ml-1m,64,5,35,0.7823840871422617,0.9743377483443708,0.8540300920903828
ml-1m,64,5,5,0.6932395143487858,0.7715231788079471,0.7208970619152738
ml-1m,64,5,10,0.7547878560916641,0.8675496688741722,0.7960668035914585
ml-1m,64,5,15,0.7724413509595629,0.9089403973509934,0.8238291305518037
ml-1m,64,5,20,0.7817505325128652,0.9362582781456954,0.8405673637448751
ml-1m,64,5,25,0.786455112922865,0.9544701986754968,0.8506093550111389
ml-1m,64,5,30,0.7864511663059177,0.9660596026490066,0.8549254700419356
ml-1m,64,5,35,0.7837500629256671,0.9759933774834436,0.8563581949563372
ml-1m,64,5,5,0.6900386313465783,0.7690397350993378,0.7178440029433407
ml-1m,64,5,10,0.7659308314937454,0.8791390728476821,0.8079308383634035
ml-1m,64,5,15,0.7940093685747659,0.9271523178807948,0.8445295226310381
ml-1m,64,5,20,0.7967315454448128,0.9511589403973508,0.8553339773970067
ml-1m,64,5,25,0.7989097673190755,0.9644039735099338,0.862347917928435
ml-1m,64,5,30,0.8001640041551479,0.9743377483443708,0.8674063417526275
ml-1m,64,5,35,0.7958033165700553,0.9759933774834436,0.8654276988237442
ml-1m,64,5,5,0.7008692052980132,0.7764900662251656,0.7269282823504677
ml-1m,64,5,10,0.7691294150110375,0.8890728476821192,0.8128732553119509
ml-1m,64,5,15,0.7912147684912586,0.9354304635761588,0.8449226637268274
ml-1m,64,5,20,0.7964262084082797,0.9561258278145696,0.8566726260321846
ml-1m,64,5,25,0.8000792152098358,0.9668874172185432,0.863624208813184
ml-1m,64,5,30,0.7990444746430395,0.9718543046357616,0.8651197149653632
ml-1m,64,5,35,0.7999538530313219,0.9793046357615894,0.869206663749503
ml-1m,64,5,5,0.6936120309050774,0.7706953642384106,0.7210540838852096
ml-1m,64,5,10,0.7716332255860402,0.8857615894039735,0.8136335414452278
ml-1m,64,5,15,0.7878438890028294,0.9238410596026492,0.8390065373007244
ml-1m,64,5,20,0.8026886986126729,0.9511589403973508,0.8586731550429734
ml-1m,64,5,25,0.8039986393369392,0.9660596026490066,0.8657223163047847
