dataset,batch_size,layer,top-n,precision,recall,f1
ml-100k,16,2,30,0.7236913648304871,0.9629629629629628,0.8071776993766301
ml-100k,16,2,35,0.7240988056056149,0.9788359788359788,0.8123237507901864
ml-100k,16,2,5,0.22927689594356265,0.2380952380952381,0.23192239858906524
ml-100k,16,2,10,0.38735197782816827,0.455026455026455,0.40852859662383467
ml-100k,16,2,15,0.5090267756934422,0.6455026455026455,0.5551858488366425
ml-100k,16,2,20,0.5764687693259122,0.7354497354497355,0.6308347485997493
ml-100k,16,2,25,0.6013834377746611,0.7989417989417991,0.6687676740052457
ml-100k,16,2,30,0.6212448287611686,0.8412698412698413,0.6971272446600473
ml-100k,16,2,35,0.6382553962164753,0.8571428571428571,0.7148541772059002
ml-100k,16,2,5,0.6212522045855379,0.7195767195767195,0.6545981355505165
ml-100k,16,2,10,0.6892353237591331,0.8571428571428571,0.7494367478494464
ml-100k,16,2,15,0.7066247391644216,0.91005291005291,0.7801944982703252
ml-100k,16,2,20,0.7113725780392447,0.9417989417989416,0.7954507212418508
ml-100k,16,2,25,0.7145643515036201,0.9629629629629628,0.8062033472057735
ml-100k,16,2,30,0.7169620468179366,0.9735449735449736,0.8097878082535444
ml-100k,16,2,35,0.7204769748607764,0.9735449735449736,0.8141895357907836
ml-100k,16,2,5,0.5427689594356262,0.6084656084656085,0.5645502645502645
ml-100k,16,2,10,0.6308830939783321,0.7671957671957672,0.6783962069676357
ml-100k,16,2,15,0.6823209418447513,0.8518518518518519,0.7430173102061155
ml-100k,16,2,20,0.6996534770344296,0.9153439153439152,0.7753720047669435
ml-100k,16,2,25,0.7052710840876106,0.9312169312169312,0.7853620123893119
ml-100k,16,2,30,0.7109762941922998,0.9417989417989416,0.7930121242986781
ml-100k,16,2,35,0.7069059781748367,0.9629629629629628,0.7976128011173693
ml-100k,16,2,5,0.3390652557319224,0.3862433862433862,0.35532879818594104
ml-100k,16,2,10,0.5787918871252205,0.6931216931216931,0.6176259954037732
ml-100k,16,2,15,0.6461113401589592,0.7936507936507936,0.6942213870785299
ml-100k,16,2,20,0.6731979660551091,0.8677248677248677,0.7370418637335931
ml-100k,16,2,25,0.7177375387692848,0.9365079365079364,0.7903728081072231
ml-100k,16,2,30,0.7177984627331031,0.9523809523809524,0.7963846497024075
ml-100k,16,2,35,0.7169949996747382,0.9682539682539684,0.8008762678002945
ml-100k,16,2,5,0.4232804232804233,0.4708994708994709,0.4398589065255731
ml-100k,16,2,10,0.5933358528596623,0.6931216931216931,0.6284476840032396
ml-100k,16,2,15,0.6894179894179895,0.8253968253968254,0.7375780598002821
ml-100k,16,2,20,0.6936181543324401,0.8677248677248677,0.7539775437067686
ml-100k,16,2,25,0.6882773604995827,0.8941798941798942,0.7599278724503232
ml-100k,16,2,30,0.7052685336415495,0.9312169312169312,0.7847521799705419
ml-100k,16,2,35,0.7083537122869523,0.9576719576719576,0.7960399267347321
ml-100k,16,2,5,0.4985890652557319,0.5608465608465608,0.51968169984043
ml-100k,16,2,10,0.6262723607961703,0.8042328042328042,0.6844313828440812
ml-100k,16,2,15,0.6632590073066263,0.8941798941798942,0.7379854953200079
ml-100k,16,2,20,0.6765174860412956,0.9206349206349206,0.7569281347822115
ml-100k,16,2,25,0.7000472916439302,0.9417989417989416,0.7828310479325378
ml-100k,16,2,30,0.7058257618718821,0.9523809523809524,0.7913874228593805
ml-100k,16,2,35,0.7021761097809908,0.9682539682539684,0.7948525342903946
ml-100k,16,2,5,0.455026455026455,0.4867724867724868,0.4654320987654321
ml-100k,16,2,10,0.6022927689594357,0.7089947089947091,0.6373809905555937
ml-100k,16,2,15,0.6650096963589027,0.8201058201058201,0.7155383129091912
ml-100k,16,2,20,0.6997229255165763,0.8835978835978836,0.7623528751913439
ml-100k,16,2,25,0.7110665209662704,0.9047619047619048,0.7778042754245515
ml-100k,16,2,30,0.7165222671992045,0.925925925925926,0.7899087775882842
ml-100k,16,2,35,0.7154351423225813,0.9365079365079364,0.7940848912628263
ml-100k,32,2,5,0.3349206349206349,0.35978835978835977,0.342747963382884
ml-100k,32,2,10,0.4170634920634921,0.5026455026455027,0.44608081512843417
ml-100k,32,2,15,0.4575421638913702,0.5925925925925926,0.5011476195416438
ml-100k,32,2,20,0.4730317154920329,0.6560846560846559,0.5299465444762618
ml-100k,32,2,25,0.5353566791475288,0.7619047619047619,0.6060968346365908
ml-100k,32,2,30,0.5551624832105446,0.7989417989417991,0.6319436007475471
ml-100k,32,2,35,0.5631215005484012,0.8412698412698413,0.6488936024349027
ml-100k,32,2,5,0.3223985890652557,0.3386243386243386,0.3281305114638448
ml-100k,32,2,10,0.4772927689594357,0.5767195767195767,0.5106438535009964
ml-100k,32,2,15,0.5534076593600403,0.6931216931216931,0.6003361199439631
ml-100k,32,2,20,0.6144169396153524,0.8042328042328042,0.6767359431113339
ml-100k,32,2,25,0.623962714626875,0.8571428571428571,0.7011635861755442
ml-100k,32,2,30,0.6463279225183987,0.8994708994708994,0.7312995448277252
ml-100k,32,2,35,0.6374201009375368,0.9206349206349206,0.7327038515029303
ml-100k,32,2,5,0.20811287477954146,0.24867724867724866,0.22093726379440667
ml-100k,32,2,10,0.3830750818846057,0.49206349206349204,0.4191765906051621
ml-100k,32,2,15,0.4364323507180651,0.582010582010582,0.4839882293516379
ml-100k,32,2,20,0.4942647152964613,0.6878306878306878,0.5570475535006962
ml-100k,32,2,25,0.5273364715825033,0.7407407407407407,0.5966678149141538
ml-100k,32,2,30,0.5597125978078359,0.7883597883597884,0.6353234543176042
ml-100k,32,2,35,0.5933025346890893,0.8306878306878307,0.6707755967912444
ml-100k,32,2,5,0.27442680776014106,0.328042328042328,0.29162677416645666
ml-100k,32,2,10,0.3775951121189216,0.4814814814814815,0.41049572207368656
ml-100k,32,2,15,0.4792881574627606,0.6455026455026455,0.5311530842156426
ml-100k,32,2,20,0.5265312250483511,0.7301587301587301,0.5922944883729196
ml-100k,32,2,25,0.5437772618328174,0.7566137566137566,0.6147029243071281
ml-100k,32,2,30,0.5711960632478841,0.8148148148148148,0.6520590956309202
ml-100k,32,2,35,0.5792402547779024,0.8359788359788359,0.6636017602136647
ml-100k,32,2,5,0.4200176366843033,0.4708994708994709,0.4369278575627782
ml-100k,32,2,10,0.6108843537414966,0.7566137566137566,0.6600637310954771
ml-100k,32,2,15,0.6283992609389435,0.8359788359788359,0.6953834841369856
ml-100k,32,2,20,0.6415299458114829,0.8941798941798942,0.7225495290661936
ml-100k,32,2,25,0.63627917566435,0.925925925925926,0.7277473784117109
ml-100k,32,2,30,0.6278229536944133,0.9365079365079364,0.7266234475568599
ml-100k,32,2,35,0.6178502121800932,0.9576719576719576,0.7260494879088085
ml-100k,32,2,5,0.2372134038800705,0.2804232804232804,0.2519274376417233
ml-100k,32,2,10,0.3604875283446712,0.4497354497354497,0.3896040467469039
ml-100k,32,2,15,0.4597316704459561,0.582010582010582,0.4993256009129025
ml-100k,32,2,20,0.5322657501228929,0.7037037037037037,0.5848514155863411
ml-100k,32,2,25,0.5622833083850824,0.7777777777777778,0.6280708904127809
ml-100k,32,2,30,0.5751370366437446,0.8201058201058201,0.6520098073072174
ml-100k,32,2,35,0.6026670921825474,0.8677248677248677,0.6851070801262226
ml-100k,32,2,5,0.4078483245149912,0.492063492063492,0.4346938775510204
ml-100k,32,2,10,0.5524187452758882,0.7089947089947091,0.6037288402367768
ml-100k,32,2,15,0.6083407773883964,0.8148148148148148,0.6740960555853179
ml-100k,32,2,20,0.6368233324582531,0.8677248677248677,0.710852879687103
ml-100k,32,2,25,0.6580271753007514,0.9206349206349206,0.742379742401707
ml-100k,32,2,30,0.6605447145756252,0.9365079365079364,0.7507272403247877
ml-100k,32,2,35,0.6800534960907919,0.9576719576719576,0.7731680878338196
ml-100k,32,2,5,0.27954144620811283,0.3333333333333333,0.2961199294532628
ml-100k,32,2,10,0.43183421516754855,0.5608465608465608,0.4710464432686655
ml-100k,32,2,15,0.4817460317460318,0.6666666666666666,0.5375694558234241
ml-100k,32,2,20,0.515361475678936,0.7354497354497355,0.5835476037586707
ml-100k,32,2,25,0.5429019173066792,0.7777777777777778,0.6161451391137178
ml-100k,32,2,30,0.5859296370574566,0.8518518518518519,0.6703394602487773
ml-100k,32,2,35,0.6214521883172677,0.8941798941798942,0.7105343134513462
ml-100k,32,2,5,0.5408289241622575,0.6243386243386243,0.5671369782480893
ml-100k,32,2,10,0.6159234063995969,0.7671957671957672,0.6656149552974949
ml-100k,32,2,15,0.6231691442008903,0.8253968253968254,0.6882039770928661
ml-100k,32,2,20,0.6383326549993217,0.8783068783068783,0.7140837864792359
ml-100k,32,2,25,0.6410038888213492,0.8994708994708994,0.7235786955388246
ml-100k,32,2,30,0.6572119637669541,0.9417989417989416,0.7504847285274542
ml-100k,32,2,35,0.6417718236961572,0.9470899470899472,0.7406628674979965
ml-100k,32,2,5,0.3027336860670194,0.3544973544973545,0.3203493743176283
ml-100k,32,2,10,0.3984441924918115,0.4973544973544973,0.4307676156882505
ml-100k,32,2,15,0.4864594547134229,0.6507936507936508,0.5383909300575968
ml-100k,32,2,20,0.5458889728730999,0.7671957671957672,0.6168802220288779
ml-100k,32,2,25,0.5557386029608251,0.8042328042328042,0.6366011845094782
ml-100k,32,2,30,0.5736513301049642,0.8624338624338624,0.6654099875791024
ml-100k,32,2,35,0.6041624883208008,0.9047619047619048,0.7007213315889692
ml-100k,64,2,5,0.4999118165784833,0.5873015873015873,0.528495842781557
ml-100k,64,2,10,0.6288044847568657,0.8042328042328042,0.687209968162349
ml-100k,64,2,15,0.6636214755262374,0.91005291005291,0.7441833865447247
ml-100k,64,2,20,0.6625219430774986,0.9365079365079364,0.7558854984197076
ml-100k,64,2,25,0.6792935679840442,0.9682539682539684,0.7782190119618659
ml-100k,64,2,30,0.6753683187856858,0.9735449735449736,0.7784167893148036
ml-100k,64,2,35,0.6805516388137155,0.984126984126984,0.7843442571375482
ml-100k,64,2,5,0.4886243386243386,0.6137566137566137,0.5280045351473923
ml-100k,64,2,10,0.5661522633744855,0.7513227513227513,0.626218255583335
ml-100k,64,2,15,0.6251136282882315,0.8677248677248677,0.7056686509534315
ml-100k,64,2,20,0.6526826201429377,0.925925925925926,0.7435825856763003
ml-100k,64,2,25,0.6526993465952382,0.9470899470899472,0.7528132965954177
ml-100k,64,2,30,0.6574613418025871,0.9576719576719576,0.7620675945297755
ml-100k,64,2,35,0.6533978571867411,0.9682539682539684,0.7618805285239892
ml-100k,64,2,5,0.4698412698412698,0.5661375661375662,0.5019274376417233
ml-100k,64,2,10,0.5900520702108003,0.7989417989417991,0.6571068019714145
ml-100k,64,2,15,0.6142912496087098,0.8783068783068783,0.6990564969733907
ml-100k,64,2,20,0.6194976393389092,0.91005291005291,0.7144601146835101
ml-100k,64,2,25,0.6265361622504481,0.9417989417989416,0.7311529146041079
ml-100k,64,2,30,0.6378761992806161,0.9629629629629628,0.7499382443564592
ml-100k,64,2,35,0.6343032601018251,0.9682539682539684,0.7490873026774871
ml-100k,64,2,5,0.4835978835978835,0.5608465608465608,0.5084950029394474
ml-100k,64,2,10,0.6069727891156462,0.7936507936507936,0.6675641524847874
ml-100k,64,2,15,0.638854149965261,0.8835978835978836,0.7197220233167946
ml-100k,64,2,20,0.6378001407763312,0.9047619047619048,0.725803659401543
ml-100k,64,2,25,0.6600944670911253,0.9470899470899472,0.7563549498632731
ml-100k,64,2,30,0.6792410920278007,0.9735449735449736,0.7800723490705292
ml-100k,64,2,35,0.6750952583535267,0.9788359788359788,0.7813514938584719
ml-100k,64,2,5,0.4690476190476191,0.5608465608465608,0.4998782228940959
ml-100k,64,2,10,0.5903586125808349,0.7671957671957672,0.6477024592103957
ml-100k,64,2,15,0.6342697572856303,0.8783068783068783,0.7112035642194373
ml-100k,64,2,20,0.6506207637160017,0.9259259259259259,0.7386757365591388
ml-100k,64,2,25,0.6651768058514089,0.9417989417989416,0.7578476936935614
ml-100k,64,2,30,0.6649992872915376,0.9629629629629628,0.7655904257797059
ml-100k,64,2,35,0.6714320676038696,0.9682539682539684,0.7738857540324865
ml-100k,64,2,5,0.4484126984126984,0.5238095238095238,0.4724363819601915
ml-100k,64,2,10,0.6313492063492063,0.8359788359788359,0.6947387709292472
ml-100k,64,2,15,0.6371951534649947,0.8994708994708994,0.7219154070657829
ml-100k,64,2,20,0.6595449908358405,0.9365079365079364,0.7486707011906504
ml-100k,64,2,25,0.6857506698567684,0.9735449735449736,0.7804015381849034
ml-100k,64,2,30,0.6731764902372046,0.9788359788359788,0.7762828435562085
ml-100k,64,2,35,0.6779042310043086,0.9841269841269841,0.7827543357874588
ml-100k,64,2,5,0.5514109347442679,0.6878306878306878,0.5969177794574619
ml-100k,64,2,10,0.6484252960443437,0.8412698412698413,0.7148231994170371
ml-100k,64,2,15,0.6751887736014721,0.8994708994708994,0.7521142334562821
ml-100k,64,2,20,0.6823588927930665,0.9470899470899472,0.7714862874889122
ml-100k,64,2,25,0.6987567914155215,0.9629629629629628,0.7924333117482801
ml-100k,64,2,30,0.6866152520600821,0.9682539682539684,0.7865366214329493
ml-100k,64,2,35,0.6831742647617853,0.9735449735449736,0.7864284109145226
ml-100k,64,2,5,0.4330687830687831,0.544973544973545,0.4678802385151592
ml-100k,64,2,10,0.5650478710002519,0.7724867724867724,0.6287661192423096
ml-100k,64,2,15,0.6087406567565298,0.8412698412698413,0.6849259013210558
ml-100k,64,2,20,0.6241046871999253,0.91005291005291,0.7157319242986843
ml-100k,64,2,25,0.6300682761233648,0.9259259259259259,0.7259368287927538
ml-100k,64,2,30,0.6314083494055484,0.9576719576719576,0.7364569219527262
ml-100k,64,2,35,0.6462514086296208,0.9682539682539684,0.7535516079474583
ml-100k,64,2,5,0.4321869488536155,0.5291005291005291,0.4626984126984127
ml-100k,64,2,10,0.5837742504409171,0.7936507936507936,0.6489452346595204
ml-100k,64,2,15,0.6028966917855807,0.8624338624338624,0.6827524327524327
ml-100k,64,2,20,0.6281946154962028,0.9206349206349206,0.7194181310420865
ml-100k,64,2,25,0.6554846975481895,0.9417989417989416,0.7488886703933486
ml-100k,64,2,30,0.6544188995636241,0.9523809523809524,0.7523430716617728
ml-100k,64,2,35,0.6566412967673472,0.9576719576719576,0.7587846804134487
ml-100k,64,2,5,0.5244268077601412,0.6190476190476191,0.5546989166036785
ml-100k,64,2,10,0.6232972201226169,0.8148148148148148,0.6846938775510203
ml-100k,64,2,15,0.6694542964384235,0.9153439153439152,0.7497257799778809
ml-100k,64,2,20,0.6805084098734893,0.9523809523809524,0.7688635568286206
ml-100k,64,2,25,0.6841938086821129,0.9682539682539684,0.7814744454067707
ml-100k,64,2,30,0.6779826339719945,0.9735449735449736,0.777850121735952
ml-100k,64,2,35,0.6760533415536759,0.9788359788359788,0.7786598273584168
ml-100k,128,2,5,0.33738977072310405,0.3968253968253968,0.3565255731922398
ml-100k,128,2,10,0.5119677500629881,0.6402116402116402,0.5517636684303351
ml-100k,128,2,15,0.5778932560678591,0.7513227513227513,0.6329446273890718
ml-100k,128,2,20,0.6174876123288822,0.8253968253968254,0.6832881404309977
ml-100k,128,2,25,0.6234242389004293,0.8518518518518519,0.6992307360654699
ml-100k,128,2,30,0.6212834637437812,0.873015873015873,0.7055878534200298
ml-100k,128,2,35,0.626079984354961,0.8941798941798942,0.7164914374590667
ml-100k,128,2,5,0.4576719576719577,0.5396825396825397,0.4836734693877551
ml-100k,128,2,10,0.5765180146132526,0.7407407407407407,0.6286003825686366
ml-100k,128,2,15,0.6055809123269441,0.8042328042328042,0.6698371409524291
ml-100k,128,2,20,0.6184410507706493,0.8571428571428571,0.6967345994091781
ml-100k,128,2,25,0.6448455718296988,0.9153439153439152,0.7356416037538067
ml-100k,128,2,30,0.6486762884381931,0.9365079365079364,0.7453976652096846
ml-100k,128,2,35,0.6549116564522727,0.9576719576719576,0.7582227300168494
ml-100k,128,2,5,0.5371252204585538,0.6084656084656085,0.5625934324347023
ml-100k,128,2,10,0.5609851347946585,0.7354497354497355,0.6179073425105173
ml-100k,128,2,15,0.6080267909632988,0.8253968253968254,0.6799401803370058
ml-100k,128,2,20,0.630318784683864,0.8835978835978836,0.7147173390637441
ml-100k,128,2,25,0.6390846073385755,0.9206349206349206,0.7319841352027208
ml-100k,128,2,30,0.6479743434108514,0.9365079365079364,0.7441469403099914
ml-100k,128,2,35,0.6495456280586999,0.9576719576719576,0.7527791788349834
ml-100k,128,2,5,0.514726631393298,0.6190476190476191,0.5475686570924666
ml-100k,128,2,10,0.6099143361048124,0.7777777777777778,0.6656115195797736
ml-100k,128,2,15,0.6723940081082938,0.873015873015873,0.7394010457502521
ml-100k,128,2,20,0.6692432433562219,0.9047619047619048,0.750164353604326
ml-100k,128,2,25,0.6667919749268955,0.9153439153439152,0.7542901387775189
ml-100k,128,2,30,0.6643696621766797,0.9365079365079364,0.7589082346264391
ml-100k,128,2,35,0.6594435086088071,0.9576719576719576,0.7614183764964492
ml-100k,128,2,5,0.4815696649029982,0.5555555555555556,0.5060342655580751
ml-100k,128,2,10,0.5899197950785252,0.7671957671957672,0.6477264116386432
ml-100k,128,2,15,0.6322974938054302,0.8412698412698413,0.7010015718571528
ml-100k,128,2,20,0.6442768724514756,0.8835978835978836,0.725019581778273
ml-100k,128,2,25,0.6631396554132315,0.91005291005291,0.7494464741296667
ml-100k,128,2,30,0.6688643496766746,0.9470899470899472,0.7624206721394312
ml-100k,128,2,35,0.6670316233391121,0.9470899470899472,0.7610323064618743
ml-100k,128,2,5,0.408641975308642,0.4708994708994709,0.4295582430503065
ml-100k,128,2,10,0.5365331317712271,0.6560846560846559,0.5772967185665598
ml-100k,128,2,15,0.5841059880742421,0.783068783068783,0.6493212410579358
ml-100k,128,2,20,0.6221951182268642,0.8835978835978836,0.7046707533279357
ml-100k,128,2,25,0.6312645614232916,0.9259259259259259,0.7259547352083681
ml-100k,128,2,30,0.6417077501811396,0.9417989417989416,0.7410192545533084
ml-100k,128,2,35,0.6573949842163269,0.9735449735449736,0.7615253742555784
ml-100k,128,2,5,0.4572310405643738,0.5291005291005291,0.4797933988410178
ml-100k,128,2,10,0.582161753590325,0.7354497354497355,0.6310672278926247
ml-100k,128,2,15,0.6024410774410774,0.8201058201058201,0.6718710310680431
ml-100k,128,2,20,0.6501995860072425,0.8941798941798942,0.7310518486851476
ml-100k,128,2,25,0.658452925329676,0.9417989417989416,0.7524868888082273
ml-100k,128,2,30,0.6585129294311671,0.9470899470899472,0.7582973605118196
ml-100k,128,2,35,0.6655550699857546,0.9629629629629628,0.7690726561188581
ml-100k,128,2,5,0.335978835978836,0.3809523809523809,0.3507432602670698
ml-100k,128,2,10,0.5061476442428824,0.6296296296296297,0.5456953687112417
ml-100k,128,2,15,0.5661291677164693,0.7460317460317459,0.6254367101239184
ml-100k,128,2,20,0.5960435214403469,0.8095238095238095,0.6682677256856631
ml-100k,128,2,25,0.6301820827614478,0.8835978835978836,0.7168487298958349
ml-100k,128,2,30,0.6318534406769699,0.9206349206349206,0.7284348518170143
ml-100k,128,2,35,0.6320290070935065,0.9312169312169312,0.7337525981359029
ml-100k,128,2,5,0.3629629629629629,0.4497354497354497,0.3896195515243135
ml-100k,128,2,10,0.5281809019904258,0.7037037037037037,0.5820311963169107
ml-100k,128,2,15,0.5925874243334561,0.8042328042328042,0.6588337450148841
ml-100k,128,2,20,0.6218256611113754,0.873015873015873,0.7014248062579675
ml-100k,128,2,25,0.6371521974702722,0.925925925925926,0.728368456262572
ml-100k,128,2,30,0.6379143394795269,0.9417989417989416,0.7336062221665587
ml-100k,128,2,35,0.6418743775714101,0.9576719576719576,0.7430764761926845
ml-100k,128,2,5,0.4753086419753086,0.5343915343915344,0.4948349710254472
ml-100k,128,2,10,0.5891828336272781,0.7248677248677249,0.6346182917611489
ml-100k,128,2,15,0.6602287923716496,0.8783068783068783,0.7322233028582235
ml-100k,128,2,20,0.6629935095854798,0.91005291005291,0.7458616093950345
ml-100k,128,2,25,0.6688862357513151,0.9206349206349206,0.7527542916348262
ml-100k,128,2,30,0.6605071912214768,0.9365079365079364,0.7517919170673836
ml-100k,128,2,35,0.6609797968224671,0.9470899470899472,0.7556630682007851
ml-100k,4,3,5,0.031746031746031744,0.031746031746031744,0.031746031746031744
ml-100k,4,3,10,0.2208994708994709,0.2275132275132275,0.2225749559082892
ml-100k,4,3,15,0.3657092466616276,0.3915343915343915,0.3741328630217519
ml-100k,4,3,20,0.4271269001427731,0.4814814814814815,0.4454125533490613
ml-100k,4,3,25,0.4839391502089915,0.5608465608465608,0.5092593620371398
ml-100k,4,3,30,0.5513206517174771,0.6560846560846559,0.5860942615844575
ml-100k,4,3,35,0.5873815338101053,0.7089947089947091,0.6291999666317815
ml-100k,4,3,5,0.07671957671957673,0.07936507936507936,0.07760141093474426
ml-100k,4,3,10,0.257936507936508,0.2857142857142857,0.26578483245149914
ml-100k,4,3,15,0.4282690854119425,0.4867724867724868,0.4465020576131687
ml-100k,4,3,20,0.4863357688754514,0.5661375661375662,0.5120866839354234
ml-100k,4,3,25,0.5390165830642022,0.6455026455026455,0.5738220062535754
ml-100k,4,3,30,0.5846269324443928,0.7142857142857143,0.6285871083378491
ml-100k,4,3,35,0.6068332608015148,0.7407407407407407,0.652953814349706
ml-100k,4,3,5,0.10052910052910052,0.1058201058201058,0.10229276895943562
ml-100k,4,3,10,0.291005291005291,0.32275132275132273,0.3017636684303351
ml-100k,4,3,15,0.3830435878054925,0.455026455026455,0.4072202929345787
ml-100k,4,3,20,0.446535651297556,0.544973544973545,0.4802194140196007
ml-100k,4,3,25,0.501644945295739,0.6349206349206349,0.5486809896375477
ml-100k,4,3,30,0.5439943066927194,0.6984126984126984,0.597960558733324
ml-100k,4,3,35,0.5778909582481011,0.7566137566137566,0.6407158791323152
ml-100k,4,3,5,0.2213403880070547,0.2275132275132275,0.22310405643738976
ml-100k,4,3,10,0.4243386243386244,0.4656084656084656,0.4389770723104057
ml-100k,4,3,15,0.5081002771478962,0.5767195767195767,0.5308130435114562
ml-100k,4,3,20,0.5740477335715429,0.6772486772486772,0.6095020508419201
ml-100k,4,3,25,0.6002716713034173,0.7407407407407407,0.6476389484350563
ml-100k,4,3,30,0.609732838140868,0.7671957671957672,0.6657415102793254
ml-100k,4,3,35,0.6361302571620032,0.7989417989417991,0.6951011730091782
ml-100k,4,3,5,0.21428571428571427,0.21693121693121686,0.21516754850088185
ml-100k,4,3,10,0.3858024691358025,0.41798941798941797,0.3969513731418493
ml-100k,4,3,15,0.4876921138825901,0.5555555555555556,0.5104372699610795
ml-100k,4,3,20,0.5342844545225497,0.6190476190476191,0.5623927172799352
ml-100k,4,3,25,0.5784305054146324,0.6825396825396826,0.6126720264651303
ml-100k,4,3,30,0.5998097002765537,0.7248677248677249,0.6435384067371214
ml-100k,4,3,35,0.621373497167148,0.7566137566137566,0.6693362876565728
ml-100k,4,3,5,0.08994708994708994,0.08994708994708994,0.08994708994708994
ml-100k,4,3,10,0.2905643738977072,0.31746031746031744,0.299596875787352
ml-100k,4,3,15,0.4245149911816579,0.4867724867724868,0.4448223733938019
ml-100k,4,3,20,0.4784706475182666,0.5608465608465608,0.5071053285339
ml-100k,4,3,25,0.5291113207779875,0.6349206349206349,0.5664609934451205
ml-100k,4,3,30,0.5372040934132438,0.6613756613756614,0.5806063845910799
ml-100k,4,3,35,0.5533957297846186,0.6931216931216931,0.6038514181687581
ml-100k,4,3,5,0.07671957671957673,0.07936507936507936,0.07760141093474426
ml-100k,4,3,10,0.3305996472663139,0.35978835978835977,0.34089611153103216
ml-100k,4,3,15,0.4303224993701184,0.5079365079365079,0.4564057048184032
ml-100k,4,3,20,0.4691665330554219,0.5767195767195767,0.5072409906996372
ml-100k,4,3,25,0.5155590294479183,0.6402116402116402,0.5595508709735559
ml-100k,4,3,30,0.5716191233464809,0.7089947089947091,0.6199809000722374
ml-100k,4,3,35,0.5943767033888171,0.7566137566137566,0.6512522300401394
ml-100k,4,3,5,0.1164021164021164,0.1164021164021164,0.1164021164021164
ml-100k,4,3,10,0.3152557319223986,0.3333333333333333,0.32164273116654063
ml-100k,4,3,15,0.3767195767195767,0.42857142857142855,0.3946773097566749
ml-100k,4,3,20,0.4782438901486521,0.5555555555555556,0.5057265779488002
ml-100k,4,3,25,0.5354245401864449,0.6455026455026455,0.5736689823991411
ml-100k,4,3,30,0.5739980037599085,0.7142857142857143,0.623046385091203
ml-100k,4,3,35,0.5895909205433015,0.7566137566137566,0.6480252609351999
ml-100k,4,3,5,0.12522045855379188,0.12698412698412698,0.12592592592592594
ml-100k,4,3,10,0.2926933736457546,0.3121693121693121,0.2982951205173427
ml-100k,4,3,15,0.3958469807676157,0.4444444444444444,0.4101250601250601
ml-100k,4,3,20,0.4664021164021164,0.5238095238095238,0.4837868480725624
ml-100k,4,3,25,0.5133105283898934,0.5925925925925926,0.5393215967212232
ml-100k,4,3,30,0.5385691313562462,0.6402116402116402,0.5735636186616578
ml-100k,4,3,35,0.5541381458048126,0.6666666666666666,0.5926603904702391
ml-100k,4,3,5,0.047619047619047616,0.047619047619047616,0.047619047619047616
ml-100k,4,3,10,0.2208994708994709,0.2275132275132275,0.22323003275384226
ml-100k,4,3,15,0.3646384479717813,0.4021164021164021,0.3773158646174519
ml-100k,4,3,20,0.4445494247081549,0.5079365079365079,0.4644922390954137
ml-100k,4,3,25,0.5276329050138574,0.6084656084656085,0.5541513160560779
ml-100k,4,3,30,0.6057351525605493,0.7037037037037037,0.6383500111877428
ml-100k,4,3,35,0.6191845045019647,0.7301587301587301,0.657844752798356
ml-100k,8,3,5,0.2566137566137566,0.2645502645502645,0.25925925925925924
ml-100k,8,3,10,0.4704585537918871,0.5185185185185185,0.4874588668239462
ml-100k,8,3,15,0.5445641219450743,0.6190476190476191,0.570725981837093
ml-100k,8,3,20,0.5922955938828954,0.6825396825396826,0.6252262993011924
ml-100k,8,3,25,0.6237785069134275,0.7513227513227513,0.6696337369586278
ml-100k,8,3,30,0.6488791484823231,0.7936507936507936,0.7016127814648371
ml-100k,8,3,35,0.6540051572731311,0.8042328042328042,0.708641834953111
ml-100k,8,3,5,0.30423280423280424,0.3333333333333333,0.3141093474426808
ml-100k,8,3,10,0.4493638196019149,0.5185185185185185,0.4734644250517267
ml-100k,8,3,15,0.5255224199668644,0.6190476190476191,0.5564882455024477
ml-100k,8,3,20,0.5714486424803884,0.6825396825396826,0.6096692943184171
ml-100k,8,3,25,0.6095134350036311,0.7460317460317459,0.6552637695090658
ml-100k,8,3,30,0.6321810680587525,0.783068783068783,0.6841011468216736
ml-100k,8,3,35,0.6372170702091572,0.7936507936507936,0.6928283517753423
ml-100k,8,3,5,0.26102292768959434,0.2698412698412698,0.2641975308641976
ml-100k,8,3,10,0.4328924162257495,0.4761904761904762,0.448479885781473
ml-100k,8,3,15,0.5209372637944066,0.5978835978835979,0.5476102087213198
ml-100k,8,3,20,0.5691861929957168,0.671957671957672,0.6045528398703002
ml-100k,8,3,25,0.6322965100742879,0.7407407407407407,0.6703589991638544
ml-100k,8,3,30,0.6242215456501171,0.7566137566137566,0.6716773215985333
ml-100k,8,3,35,0.6290865439674964,0.7777777777777778,0.6825683253424993
ml-100k,8,3,5,0.3156966490299824,0.3439153439153439,0.3255731922398589
ml-100k,8,3,10,0.4535273368606702,0.5291005291005291,0.4775762156714538
ml-100k,8,3,15,0.559515220229506,0.6560846560846559,0.5919173712824506
ml-100k,8,3,20,0.6126000542667208,0.7195767195767195,0.6512306138302502
ml-100k,8,3,25,0.6394926553890139,0.7671957671957672,0.6856439434055043
ml-100k,8,3,30,0.652098494150315,0.7936507936507936,0.703156579888834
ml-100k,8,3,35,0.6818617382293729,0.8306878306878307,0.7361753248989192
ml-100k,8,3,5,0.2961199294532628,0.3386243386243386,0.3103468547912992
